date,schedule_interval,transmission_id,sched_inj_gj,sched_wdl_gj,price_value,administered_price,actual_wdl_gj,actual_inj_gj
2019-10-22,5,211979,608403.981713683,620840.608176039,7.22,,581714.358783862,562575.471609491
2019-10-21,1,211929,589862.147779248,595251.999989992,8.9,,629048.3577431,620041.420068786
2019-10-21,2,211936,602908.545519112,591607.999979997,8.78,,629048.3577431,620041.420068786
2019-10-21,3,211940,613494.087296925,596279.666636674,8.78,,629048.3577431,620041.420068786
2019-10-21,4,211944,634112.833333356,619674.831650525,9.0562,,629048.3577431,620041.420068786
2019-10-21,5,211947,631107.307150552,632934.771879821,9.01,,629048.3577431,620041.420068786
2019-10-20,1,211887,556954.68230871,558951.999990008,8.24,,649679.332884529,641962.995739048
2019-10-20,2,211895,561887.887441299,544597.999980008,8.4,,649679.332884529,641962.995739048
2019-10-20,3,211903,597997.535703518,566864.499969987,9.0277,,649679.332884529,641962.995739048
2019-10-20,4,211914,635227.83934236,586371.499960011,9.404,,649679.332884529,641962.995739048
2019-10-20,5,211919,646726.543603101,590215.499950003,9.5,,649679.332884529,641962.995739048
2019-10-19,1,211853,638549.483967825,623616.99999,9.2,,638974.406017974,641611.038021291
2019-10-19,2,211861,628141.73411025,613034.999980005,8.67,,638974.406017974,641611.038021291
2019-10-19,3,211871,631703.27255157,618541.044966528,8.7,,638974.406017974,641611.038021291
2019-10-19,4,211879,637893.579168356,612540.999959996,8.8,,638974.406017974,641611.038021291
2019-10-19,5,211881,651432.900557939,613846.157844738,9.0583,,638974.406017974,641611.038021291
2019-10-18,1,211821,641331.897241009,633864.99999,8.65,,647197.925749353,648789.596444732
2019-10-18,2,211831,667939.00000007,606707.839963774,9.19,,647197.925749353,648789.596444732
2019-10-18,3,211837,674354.456094017,604042.746634516,9.2,,647197.925749353,648789.596444732
2019-10-18,4,211845,688699.999999986,612532.516372917,9.19,,647197.925749353,648789.596444732
2019-10-18,5,211848,685108.000009959,608866.138855814,9.19,,647197.925749353,648789.596444732
2019-10-17,1,211790,769667.894831838,769569.291656691,9.0511,,790893.571858646,772761.61797142
2019-10-17,2,211799,770565.66666671,752871.474345801,9.27,,790893.571858646,772761.61797142
2019-10-17,3,211807,784948.079761894,753672.215220673,9.3877,,790893.571858646,772761.61797142
2019-10-17,4,211813,830326.666666648,768255.244356954,9.8,,790893.571858646,772761.61797142
2019-10-17,5,211817,820224.666666626,748840.872389454,9.3,,790893.571858646,772761.61797142
2019-10-16,1,211759,742614.392195432,735883.999989992,9.0011,,690202.726545291,685494.059460161
2019-10-16,2,211767,730315.958333389,735400.009855652,8.9681,,690202.726545291,685494.059460161
2019-10-16,3,211776,733030.263773952,740134.999970011,8.948,,690202.726545291,685494.059460161
2019-10-16,4,211784,741316.00000002,740600.11422458,9.0281,,690202.726545291,685494.059460161
2019-10-16,5,211786,751057.999999946,743059.965600639,9.24,,690202.726545291,685494.059460161
2019-10-15,1,211729,706560.333333325,700086.964387847,8.9,,654803.693982058,649410.07332854
2019-10-15,2,211733,702076.321791144,693005.60248382,9.0,,654803.693982058,649410.07332854
2019-10-15,3,211740,703916.333333359,704222.049843852,8.9501,,654803.693982058,649410.07332854
2019-10-15,4,211744,707610.614888969,711317.602463816,8.9589,,654803.693982058,649410.07332854
2019-10-15,5,211749,707690.333333269,725717.933278192,8.9189,,654803.693982058,649410.07332854
2019-10-14,1,211703,668828.669953029,662847.124990008,8.9411,,650974.080508533,645538.681672215
2019-10-14,2,211710,685718.778683109,670626.124980008,9.1111,,650974.080508533,645538.681672215
2019-10-14,3,211715,686719.000000065,676740.834183773,9.2,,650974.080508533,645538.681672215
2019-10-14,4,211721,703371.999999955,694295.702753331,9.2,,650974.080508533,645538.681672215
2019-10-14,5,211723,710030.251530734,694977.291771121,9.2489,,650974.080508533,645538.681672215
2019-10-13,1,211675,635118.500925202,636250.999990016,8.6,,672785.269227596,656101.685984612
2019-10-13,2,211679,646747.058623062,626445.999980016,8.99,,672785.269227596,656101.685984612
2019-10-13,3,211683,653524.460175007,630365.999970016,9.1889,,672785.269227596,656101.685984612
2019-10-13,4,211691,664808.024558527,643436.999959984,9.2289,,672785.269227596,656101.685984612
2019-10-13,5,211695,677558.962557216,645788.999949991,9.24,,672785.269227596,656101.685984612
2019-10-12,1,211649,656624.756040858,666274.999990013,8.7,,649997.755768941,634824.601091444
2019-10-12,2,211653,662543.545335663,662020.326066973,9.2089,,649997.755768941,634824.601091444
2019-10-12,3,211657,667549.598971146,683368.999969987,8.7,,649997.755768941,634824.601091444
2019-10-12,4,211661,664165.631578948,685637.09883946,8.7189,,649997.755768941,634824.601091444
2019-10-12,5,211667,667421.608333816,691952.999950001,8.9488,,649997.755768941,634824.601091444
2019-10-11,1,211600,819916.469136875,805979.99999,9.1,,701159.453168963,732053.315815724
2019-10-11,2,211607,809785.000000046,777579.5158126,9.27,,701159.453168963,732053.315815724
2019-10-11,3,211615,808778.000000002,791451.297760693,9.1089,,701159.453168963,732053.315815724
2019-10-11,4,211635,810449.999999994,795122.288678051,9.2089,,701159.453168963,732053.315815724
2019-10-11,5,211643,811016.999999995,799360.696600675,9.18,,701159.453168963,732053.315815724
2019-10-10,1,211566,859446.914438226,877722.999990016,8.9,,924391.648172099,893628.776914835
2019-10-10,2,211573,881484.745903889,880568.999980013,9.2,,924391.648172099,893628.776914835
2019-10-10,3,211585,897952.275887654,891588.999969998,9.1588,,924391.648172099,893628.776914835
2019-10-10,4,211593,924362.26225017,900899.99996,9.3511,,924391.648172099,893628.776914835
2019-10-10,5,211595,934872.30751046,899120.999950008,9.3511,,924391.648172099,893628.776914835
2019-10-09,1,211532,874344.000000023,897789.676511277,9.0,,936751.081424655,918310.157654971
2019-10-09,2,211539,895582.166666717,904879.087059398,9.26,,936751.081424655,918310.157654971
2019-10-09,3,211550,921332.626726644,931734.141769489,8.99,,936751.081424655,918310.157654971
2019-10-09,4,211555,954935.811394727,959226.141759475,9.25,,936751.081424655,918310.157654971
2019-10-09,5,211561,952326.208100529,963265.14174947,9.0199,,936751.081424655,918310.157654971
2019-10-08,1,211500,857089.017084083,883693.999990016,8.6588,,914121.932823499,901237.675259792
2019-10-08,2,211506,856396.166666701,899669.910125676,8.6589,,914121.932823499,901237.675259792
2019-10-08,3,211519,875809.000000014,927427.547551277,8.6001,,914121.932823499,901237.675259792
2019-10-08,4,211526,936453.00671101,972867.999959988,9.0,,914121.932823499,901237.675259792
2019-10-08,5,211528,943100.519508698,972455.999950002,9.3966,,914121.932823499,901237.675259792
2019-10-07,1,211464,637684.098290569,635354.999990008,8.14,,655531.250314761,685178.471566379
2019-10-07,2,211470,634015.774758745,635096.999980002,8.15,,655531.250314761,685178.471566379
2019-10-07,3,211483,656066.094814923,651934.986812096,8.23,,655531.250314761,685178.471566379
2019-10-07,4,211489,679623.40790711,666621.386802106,8.47,,655531.250314761,685178.471566379
2019-10-07,5,211492,688360.222624102,673870.399950005,8.6811,,655531.250314761,685178.471566379
2019-10-06,1,211437,548011.261101807,560065.999990012,7.0,,613296.186962502,594780.48131464
2019-10-06,2,211442,542093.740072522,559354.999980003,6.9,,613296.186962502,594780.48131464
2019-10-06,3,211449,576693.671848781,585474.999969976,7.5,,613296.186962502,594780.48131464
2019-10-06,4,211456,551965.666666647,556224.865142846,7.0989,,613296.186962502,594780.48131464
2019-10-06,5,211460,574142.805956221,562183.888759575,8.02,,613296.186962502,594780.48131464
2019-10-05,1,211397,650953.000000084,633675.083854976,7.94,,616234.815309266,640761.663916527
2019-10-05,2,211406,642308.352046856,616004.013957364,8.1,,616234.815309266,640761.663916527
2019-10-05,3,211411,639214.83501103,612497.013947364,8.012,,616234.815309266,640761.663916527
2019-10-05,4,211415,652234.75170119,621908.013937372,7.9999,,616234.815309266,640761.663916527
2019-10-05,5,211419,652889.99999998,621099.110387969,7.9512,,616234.815309266,640761.663916527
2019-10-04,1,211356,750911.982729396,746050.66665665,8.24,,792969.310495662,776774.474830717
2019-10-04,2,211366,738571.788557461,760302.66664665,8.225,,792969.310495662,776774.474830717
2019-10-04,3,211370,752767.666666699,776320.830414073,8.2691,,792969.310495662,776774.474830717
2019-10-04,4,211376,829431.807249108,819785.999959995,8.59,,792969.310495662,776774.474830717
2019-10-04,5,211380,869918.387543093,828662.999950003,9.1234,,792969.310495662,776774.474830717
2019-10-03,1,211327,676512.516438739,669194.999989984,7.9488,,685217.676403788,680904.661095962
2019-10-03,2,211332,666276.49505058,656949.999979987,7.98,,685217.676403788,680904.661095962
2019-10-03,3,211336,683859.767583467,670142.999969991,8.0,,685217.676403788,680904.661095962
2019-10-03,4,211341,708767.999999966,689837.010387181,8.0,,685217.676403788,680904.661095962
2019-10-03,5,211345,716035.999999994,693895.375711901,8.0,,685217.676403788,680904.661095962
2019-10-02,1,211281,700283.000000093,701203.00812072,7.9089,,693934.473038161,682627.820308366
2019-10-02,2,211303,709657.864339668,689395.33331332,7.98,,693934.473038161,682627.820308366
2019-10-02,3,211309,714763.735956115,692306.99997,7.85,,693934.473038161,682627.820308366
2019-10-02,4,211315,733811.229519916,704829.66662666,7.98,,693934.473038161,682627.820308366
2019-10-02,5,211319,736057.105401005,709031.999950011,7.94,,693934.473038161,682627.820308366
2019-10-01,1,211258,824741.456448384,816949.999990003,8.6088,,732161.588267372,742009.705313295
2019-10-01,2,211262,845446.000000078,813445.649143595,8.7,,732161.588267372,742009.705313295
2019-10-01,3,211268,832176.836958306,803646.999969995,8.7,,732161.588267372,742009.705313295
2019-10-01,4,211272,838376.566925019,821622.999960011,8.6088,,732161.588267372,742009.705313295
2019-10-01,5,211277,835269.666666638,850505.646096955,8.3089,,732161.588267372,742009.705313295
2019-09-30,1,211225,865238.179021093,868322.999989982,8.4888,,886132.081436268,870929.677498158
2019-09-30,2,211237,868644.102460635,885699.999980001,8.45,,886132.081436268,870929.677498158
2019-09-30,3,211244,909790.715797677,909857.663013487,8.9488,,886132.081436268,870929.677498158
2019-09-30,4,211251,943396.348189558,938356.663003475,8.9911,,886132.081436268,870929.677498158
2019-09-30,5,211253,954898.200473055,941720.662993483,9.095,,886132.081436268,870929.677498158
2019-09-29,1,211186,811204.034040814,808102.200617032,8.23,,739132.755358564,740416.124817811
2019-09-29,2,211195,800154.140362946,806295.200607032,8.24,,739132.755358564,740416.124817811
2019-09-29,3,211204,822353.762149438,832215.200597063,8.22,,739132.755358564,740416.124817811
2019-09-29,4,211210,829976.288123782,842742.200587035,8.22,,739132.755358564,740416.124817811
2019-09-29,5,211213,843280.816727716,849998.10764256,8.5089,,739132.755358564,740416.124817811
2019-09-28,1,211158,792885.310887341,790380.999989992,8.43,,779276.319928755,775780.046923637
2019-09-28,2,211164,795482.064852938,780670.999979992,8.65,,779276.319928755,775780.046923637
2019-09-28,3,211170,839955.061474278,808573.999970013,8.6911,,779276.319928755,775780.046923637
2019-09-28,4,211175,863969.116796763,842717.999959988,8.5089,,779276.319928755,775780.046923637
2019-09-28,5,211180,862664.176899487,854933.404339066,8.02,,779276.319928755,775780.046923637
2019-09-27,1,211127,812878.343182828,807783.99999,8.59,,747752.190569613,750524.484914288
2019-09-27,2,211136,794720.999999994,813117.793834003,8.2511,,747752.190569613,750524.484914288
2019-09-27,3,211144,802221.000000024,833921.878037284,8.2,,747752.190569613,750524.484914288
2019-09-27,4,211152,835133.515321536,843509.762102667,8.61,,747752.190569613,750524.484914288
2019-09-27,5,211154,839427.834176237,837571.772133828,8.7511,,747752.190569613,750524.484914288
2019-09-26,1,211096,829837.055960653,821121.999989989,8.21,,723969.234946473,734044.795796925
2019-09-26,2,211104,848011.999999997,815900.180470368,8.8,,723969.234946473,734044.795796925
2019-09-26,3,211112,859517.999999995,834153.003973689,8.7,,723969.234946473,734044.795796925
2019-09-26,4,211118,861907.089365034,857258.826046959,8.7,,723969.234946473,734044.795796925
2019-09-26,5,211121,860087.347703899,871015.398311968,8.2089,,723969.234946473,734044.795796925
2019-09-25,1,211059,922901.926813659,920580.999989992,8.5,,892687.188288367,881792.227474451
2019-09-25,2,211067,935350.248461737,920675.999979992,8.5,,892687.188288367,881792.227474451
2019-09-25,3,211075,957529.642808045,938303.999970008,8.89,,892687.188288367,881792.227474451
2019-09-25,4,211083,992625.610151448,957010.999960004,9.1589,,892687.188288367,881792.227474451
2019-09-25,5,211090,992826.999999976,966250.387354772,8.5189,,892687.188288367,881792.227474451
2019-09-24,1,211021,975980.689756951,957061.999989992,8.5089,,894707.513597523,908480.985791573
2019-09-24,2,211027,960313.846510494,937020.999979988,8.5089,,894707.513597523,908480.985791573
2019-09-24,3,211036,971331.631878208,936677.999970004,9.3837,,894707.513597523,908480.985791573
2019-09-24,4,211044,972852.833333276,941094.181759339,8.269,,894707.513597523,908480.985791573
2019-09-24,5,211049,977994.511565235,948108.999949995,8.3511,,894707.513597523,908480.985791573
2019-09-23,1,210974,959956.993020249,967561.99999,8.5089,,918785.021028449,885497.274609575
2019-09-23,2,210980,953312.010352001,975031.234022652,8.1681,,918785.021028449,885497.274609575
2019-09-23,3,210985,990916.814143697,990638.999970004,8.89,,918785.021028449,885497.274609575
2019-09-23,4,211007,997868.411940212,994435.99996,9.0,,918785.021028449,885497.274609575
2019-09-23,5,211015,997020.410030191,994061.999949985,8.8089,,918785.021028449,885497.274609575
2019-09-22,1,210949,795092.823268651,773564.456118819,8.22,,774787.293254473,796122.863305092
2019-09-22,2,210955,795323.000000014,777559.145103522,8.13,,774787.293254473,796122.863305092
2019-09-22,3,210960,794107.438588189,789741.539432175,8.03,,774787.293254473,796122.863305092
2019-09-22,4,210964,818346.827919353,811873.539422197,8.03,,774787.293254473,796122.863305092
2019-09-22,5,210968,833685.70669435,825146.370845643,8.22,,774787.293254473,796122.863305092
2019-09-21,1,210916,688377.797270438,684486.921149214,8.0888,,726178.801309455,703575.232035868
2019-09-21,2,210920,677548.666666705,694564.97718231,7.15,,726178.801309455,703575.232035868
2019-09-21,3,210926,698663.506069934,715540.999970019,8.2,,726178.801309455,703575.232035868
2019-09-21,4,210935,716186.732647611,730732.999959986,8.3488,,726178.801309455,703575.232035868
2019-09-21,5,210943,734441.104908619,734566.999950001,8.81,,726178.801309455,703575.232035868
2019-09-20,1,210884,665903.630894195,673521.99999,7.0,,647778.146431129,637922.025595486
2019-09-20,2,210890,651959.333333313,662747.64057516,7.01,,647778.146431129,637922.025595486
2019-09-20,3,210900,653197.280601758,662121.999970012,7.6,,647778.146431129,637922.025595486
2019-09-20,4,210904,659445.180053309,660032.477497275,7.6,,647778.146431129,637922.025595486
2019-09-20,5,210908,675784.211903212,674103.964009698,8.0089,,647778.146431129,637922.025595486
2019-09-19,1,210864,667111.103752896,694419.999989989,7.1,,658665.241966776,646126.958064198
2019-09-19,2,210868,722687.662708397,697512.391284336,8.24,,658665.241966776,646126.958064198
2019-09-19,3,210873,724709.960678789,702153.391274368,8.03,,658665.241966776,646126.958064198
2019-09-19,4,210877,716153.610586456,699585.265687413,7.0989,,658665.241966776,646126.958064198
2019-09-19,5,210879,716228.610586436,702733.801044103,7.4,,658665.241966776,646126.958064198
2019-09-18,1,210843,1022531.45171682,1017011.99999,9.4911,,897793.64608023,933367.989027681
2019-09-18,2,210847,1048164.4142904,1014894.99998,9.59,,897793.64608023,933367.989027681
2019-09-18,3,210854,1027763.58318506,1008838.99997,8.7011,,897793.64608023,933367.989027681
2019-09-18,4,210858,1034287.39032731,1033430.99996,8.3388,,897793.64608023,933367.989027681
2019-09-18,5,210860,1032539.52798209,1055011.99995,8.3011,,897793.64608023,933367.989027681
2019-09-17,1,210801,1125209.75217202,1112071.99999,8.89,,1077219.86881228,1082264.31522782
2019-09-17,2,210811,1129814.76136597,1103270.99998,9.1511,,1077219.86881228,1082264.31522782
2019-09-17,3,210818,1151325.64259747,1145246.99996998,8.8789,,1077219.86881228,1082264.31522782
2019-09-17,4,210830,1152623.51488336,1162323.49996,8.7,,1077219.86881228,1082264.31522782
2019-09-17,5,210834,1154164.58973997,1171693.49994999,8.6511,,1077219.86881228,1082264.31522782
2019-09-16,1,210767,958968.479282506,949769.33332334,8.2,,1009418.46392714,995436.311013028
2019-09-16,2,210778,973947.849068037,972878.33331334,8.03,,1009418.46392714,995436.311013028
2019-09-16,3,210785,985338.246649716,995786.333303355,8.03,,1009418.46392714,995436.311013028
2019-09-16,4,210791,1004513.3664711,1001348.33329332,8.2,,1009418.46392714,995436.311013028
2019-09-16,5,210796,1051028.40320298,1028868.28980507,8.7011,,1009418.46392714,995436.311013028
2019-09-15,1,210733,644720.343818781,666175.999989992,7.0,,708678.737755726,674064.489896536
2019-09-15,2,210738,659862.699063587,674963.999979998,7.2,,708678.737755726,674064.489896536
2019-09-15,3,210752,696998.289825886,692088.605233165,7.3,,708678.737755726,674064.489896536
2019-09-15,4,210757,721795.558141137,687117.666626656,7.9288,,708678.737755726,674064.489896536
2019-09-15,5,210761,765359.417089331,691710.666616663,8.6,,708678.737755726,674064.489896536
2019-09-14,1,210704,693767.897432375,698063.99998999,7.6888,,735630.093124539,751501.167312384
2019-09-14,2,210709,727443.000000039,709271.728437503,7.9,,735630.093124539,751501.167312384
2019-09-14,3,210716,757428.609906844,740624.608665639,7.81,,735630.093124539,751501.167312384
2019-09-14,4,210724,775507.78770932,770975.60865565,7.81,,735630.093124539,751501.167312384
2019-09-14,5,210729,770193.867679309,781857.09888273,7.5,,735630.093124539,751501.167312384
2019-09-13,1,210671,848923.248466589,857654.888878896,7.8088,,864226.666897461,845047.782742882
2019-09-13,2,210675,854530.000000098,868028.959373636,7.7989,,864226.666897461,845047.782742882
2019-09-13,3,210682,908204.608040577,921660.888858889,8.23,,864226.666897461,845047.782742882
2019-09-13,4,210692,946677.999999986,954619.650816176,8.03,,864226.666897461,845047.782742882
2019-09-13,5,210700,966000.229523632,969995.111061111,8.2,,864226.666897461,845047.782742882
2019-09-12,1,210642,865514.442570319,869293.999990008,8.01,,799343.498233754,799526.035678805
2019-09-12,2,210646,874451.000000072,877600.274006908,7.9001,,799343.498233754,799526.035678805
2019-09-12,3,210651,875698.180750658,887149.333303328,7.81,,799343.498233754,799526.035678805
2019-09-12,4,210659,875449.01513863,892763.999960012,7.9,,799343.498233754,799526.035678805
2019-09-12,5,210663,877575.999999936,900705.521340964,8.0,,799343.498233754,799526.035678805
2019-09-11,1,210608,811466.574660305,803789.999989976,8.2011,,722462.61325356,737746.83325322
2019-09-11,2,210612,848739.05759704,798151.333313316,8.9388,,722462.61325356,737746.83325322
2019-09-11,3,210617,855765.666666717,822168.350196857,8.1201,,722462.61325356,737746.83325322
2019-09-11,4,210626,855525.567085458,836928.942503337,8.0,,722462.61325356,737746.83325322
2019-09-11,5,210636,851860.575984496,859628.29244016,7.3,,722462.61325356,737746.83325322
2019-09-10,1,210558,961083.046575739,976474.999989992,8.49,,941759.766840632,910033.073556508
2019-09-10,2,210567,952689.406995036,964021.999980004,8.5,,941759.766840632,910033.073556508
2019-09-10,3,210584,958465.609158804,978042.999969999,8.3,,941759.766840632,910033.073556508
2019-09-10,4,210594,959478.593423211,995567.997705355,8.221,,941759.766840632,910033.073556508
2019-09-10,5,210602,963841.905192022,999060.999207592,8.3,,941759.766840632,910033.073556508
2019-09-09,1,210530,1022937.52924471,1024314.99999,9.2,,1044431.89154901,1059496.4020097
2019-09-09,2,210538,1036809.84653342,1031835.99998,9.1,,1044431.89154901,1059496.4020097
2019-09-09,3,210543,1060209.63964034,1042176.99997,9.34,,1044431.89154901,1059496.4020097
2019-09-09,4,210551,1064622.4675215,1051655.25898907,8.619,,1044431.89154901,1059496.4020097
2019-09-09,5,210553,1070457.13317116,1052032.99995,8.7,,1044431.89154901,1059496.4020097
2019-09-08,1,210492,892072.000000078,903525.485302224,8.1511,,913279.864645715,898612.187301159
2019-09-08,2,210500,892117.500000078,911169.569619628,8.1499,,913279.864645715,898612.187301159
2019-09-08,3,210508,892117.500000034,926210.725114504,8.069,,913279.864645715,898612.187301159
2019-09-08,4,210520,928960.185563811,921373.540409296,8.84,,913279.864645715,898612.187301159
2019-09-08,5,210522,948732.209162242,920085.540399296,8.98,,913279.864645715,898612.187301159
2019-09-07,1,210458,948984.516207121,943169.99999,8.5,,905547.10227061,916183.507886693
2019-09-07,2,210466,964010.686814689,965174.99998,8.28,,905547.10227061,916183.507886693
2019-09-07,3,210476,968085.225672889,973051.420377291,8.2111,,905547.10227061,916183.507886693
2019-09-07,4,210484,980201.225672874,985767.576760112,8.11,,905547.10227061,916183.507886693
2019-09-07,5,210487,981140.225672852,996538.248702955,8.06,,905547.10227061,916183.507886693
2019-09-06,1,210417,843671.919156115,855084.999989992,8.25,,807932.059027209,784855.295253501
2019-09-06,2,210433,830133.153932933,866374.999979998,8.0201,,807932.059027209,784855.295253501
2019-09-06,3,210439,827489.382968905,894825.98761339,7.75,,807932.059027209,784855.295253501
2019-09-06,4,210449,860868.75849474,918508.999960002,8.0,,807932.059027209,784855.295253501
2019-09-06,5,210452,860421.955888883,917128.999949994,8.0,,807932.059027209,784855.295253501
2019-09-05,1,210388,800751.335332196,818532.999990008,8.25,,688932.002082808,683453.344928838
2019-09-05,2,210394,800537.789318256,809175.999980008,8.5,,688932.002082808,683453.344928838
2019-09-05,3,210402,795396.295377842,822428.999970024,8.2011,,688932.002082808,683453.344928838
2019-09-05,4,210409,804549.115723117,846524.811196021,7.92,,688932.002082808,683453.344928838
2019-09-05,5,210413,809549.189547784,860618.306617781,8.12,,688932.002082808,683453.344928838
2019-09-04,1,210365,780863.615495302,769586.169624908,8.2,,709431.797747018,737940.205736508
2019-09-04,2,210369,803068.020266133,773613.169614908,8.4,,709431.797747018,737940.205736508
2019-09-04,3,210375,821391.000617138,796737.169604924,8.38,,709431.797747018,737940.205736508
2019-09-04,4,210380,820687.433783984,807636.669594894,8.3,,709431.797747018,737940.205736508
2019-09-04,5,210384,820682.867449228,814831.669584902,8.3,,709431.797747018,737940.205736508
2019-09-03,1,210338,681279.242315067,691811.681086481,8.0411,,664497.709990965,637654.916659965
2019-09-03,2,210345,698610.101452949,683125.330887725,8.2,,664497.709990965,637654.916659965
2019-09-03,3,210351,706841.19130138,701034.884144371,8.1111,,664497.709990965,637654.916659965
2019-09-03,4,210355,718583.191301329,719266.393380818,8.1111,,664497.709990965,637654.916659965
2019-09-03,5,210359,724460.437997825,729916.999950005,8.1289,,664497.709990965,637654.916659965
2019-09-02,1,210306,748761.397699563,751473.999990008,8.35,,697178.00694307,703550.869183275
2019-09-02,2,210312,765414.852308512,750993.999980008,8.29,,697178.00694307,703550.869183275
2019-09-02,3,210320,774627.981304113,758549.999969992,8.27,,697178.00694307,703550.869183275
2019-09-02,4,210328,768772.827846671,758072.235902344,8.19,,697178.00694307,703550.869183275
2019-09-02,5,210332,772772.827846645,763015.772901492,8.3589,,697178.00694307,703550.869183275
2019-09-01,1,210284,789511.063853165,787252.999989992,8.52,,744517.983938116,739546.673270553
2019-09-01,2,210288,776460.224537927,777885.999979992,8.52,,744517.983938116,739546.673270553
2019-09-01,3,210292,792045.596442584,792913.999970013,8.52,,744517.983938116,739546.673270553
2019-09-01,4,210296,776993.672793281,792150.798230754,8.17,,744517.983938116,739546.673270553
2019-09-01,5,210300,781334.631594373,798474.914630506,8.2688,,744517.983938116,739546.673270553
2019-08-31,1,210255,809824.705195015,802405.999989969,8.23,,767098.211897724,774947.128469944
2019-08-31,2,210261,816134.170550508,769064.999979969,8.9811,,767098.211897724,774947.128469944
2019-08-31,3,210265,848511.633563718,804525.99996999,8.4949,,767098.211897724,774947.128469944
2019-08-31,4,210270,839457.180480529,820642.999960006,8.1011,,767098.211897724,774947.128469944
2019-08-31,5,210274,836935.223636005,825349.999949998,8.1011,,767098.211897724,774947.128469944
2019-08-30,1,210224,947256.000000028,968460.19714664,8.52,,974637.186522997,947607.481011072
2019-08-30,2,210228,995034.737279276,981694.999979992,8.9911,,974637.186522997,947607.481011072
2019-08-30,3,210232,998939.287360973,980674.999969992,8.5989,,974637.186522997,947607.481011072
2019-08-30,4,210239,982835.196966557,996349.019685465,8.1111,,974637.186522997,947607.481011072
2019-08-30,5,210247,1010732.11682439,1045619.76503184,8.01,,974637.186522997,947607.481011072
2019-08-29,1,210185,1170404.55598619,1157524.99999,10.0111,,1065534.12068881,1103602.04361273
2019-08-29,2,210194,1159900.9769844,1135056.99998,9.33,,1065534.12068881,1103602.04361273
2019-08-29,3,210205,1128869.2039658,1125938.3989795,8.2169,,1065534.12068881,1103602.04361273
2019-08-29,4,210209,1141349.12147733,1160189.66662666,8.5122,,1065534.12068881,1103602.04361273
2019-08-29,5,210215,1146845.5241429,1171026.66661666,8.8711,,1065534.12068881,1103602.04361273
2019-08-28,1,210155,1004658.00024892,1025048.99999,8.68,,1095208.58785764,1052720.16792106
2019-08-28,2,210161,1015601.35034057,1035484.99998,8.5,,1095208.58785764,1052720.16792106
2019-08-28,3,210165,1014064.56655702,1043798.14843145,8.19,,1095208.58785764,1052720.16792106
2019-08-28,4,210172,1069641.25536457,1044843.9537614,9.28,,1095208.58785764,1052720.16792106
2019-08-28,5,210178,1083535.18677886,1044269.95375141,9.5,,1095208.58785764,1052720.16792106
2019-08-27,1,210130,947017.00000004,954681.948026464,8.4,,960421.448433788,981644.39357588
2019-08-27,2,210136,1012682.94825893,986899.99998,8.9911,,960421.448433788,981644.39357588
2019-08-27,3,210142,1014575.33333338,993144.752513184,8.5169,,960421.448433788,981644.39357588
2019-08-27,4,210148,1004724.86363631,1007494.32086322,8.19,,960421.448433788,981644.39357588
2019-08-27,5,210150,1005419.86363636,1019268.27834328,8.19,,960421.448433788,981644.39357588
2019-08-26,1,210103,1044928.38222536,1038269.99999,8.87,,1036483.20170043,1050304.33902478
2019-08-26,2,210109,1126166.02943899,1083934.61792898,9.12,,1036483.20170043,1050304.33902478
2019-08-26,3,210116,1113383.0012963,1083034.23927657,8.68,,1036483.20170043,1050304.33902478
2019-08-26,4,210122,1122213.15440286,1108002.61790898,8.42,,1036483.20170043,1050304.33902478
2019-08-26,5,210126,1120960.67892668,1112306.61789897,8.1911,,1036483.20170043,1050304.33902478
2019-08-25,1,210067,977170.50760398,963966.66665665,8.7511,,947385.844538626,952393.422730143
2019-08-25,2,210072,999620.982072978,987725.666646667,8.3901,,947385.844538626,952393.422730143
2019-08-25,3,210084,988057.230257588,997808.335114938,7.99,,947385.844538626,952393.422730143
2019-08-25,4,210092,991947.920960251,1018787.33510493,7.98,,947385.844538626,952393.422730143
2019-08-25,5,210098,993181.757311009,1029810.05942543,8.1089,,947385.844538626,952393.422730143
2019-08-24,1,210036,809149.668166176,812757.999989976,8.0,,858574.599013102,839440.881212711
2019-08-24,2,210045,818120.000000071,807998.292197516,7.9,,858574.599013102,839440.881212711
2019-08-24,3,210052,831378.572734591,832984.999970034,8.0,,858574.599013102,839440.881212711
2019-08-24,4,210056,830747.926312779,850743.999959986,7.98,,858574.599013102,839440.881212711
2019-08-24,5,210062,837640.878217122,860816.999950002,8.1289,,858574.599013102,839440.881212711
2019-08-23,1,210001,960456.637710074,951286.99999,8.35,,942862.90041136,958878.424748421
2019-08-23,2,210010,994244.006002593,951759.99998,8.39,,942862.90041136,958878.424748421
2019-08-23,3,210018,1008751.92032197,976298.99997,8.24,,942862.90041136,958878.424748421
2019-08-23,4,210024,1005684.21853809,1001520.9167308,8.0511,,942862.90041136,958878.424748421
2019-08-23,5,210030,1008934.21853807,1021730.92932368,8.0,,942862.90041136,958878.424748421
2019-08-22,1,209970,948747.482391529,956261.802526232,8.31,,968602.104952197,948212.214002609
2019-08-22,2,209976,951750.045546414,966724.802516226,8.1414,,968602.104952197,948212.214002609
2019-08-22,3,209984,960025.818640328,987661.85513781,8.02,,968602.104952197,948212.214002609
2019-08-22,4,209989,963587.852492745,1003189.85512781,8.02,,968602.104952197,948212.214002609
